split,image_id,method,method_label,perturbation,clean_object_f1,object_f1,absolute_object_f1_drop,relative_object_f1_drop,clean_precision,precision,precision_drop,clean_recall,recall,recall_drop,clean_absolute_count_error,absolute_count_error,absolute_count_error_delta,true_instances,pred_instances,false_positives,false_negatives,no_prediction
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,contrast_inversion,0.4444,0.75,-0.3056,-0.6875,0.3636,0.6667,-0.303,0.5714,0.8571,-0.2857,4,2,-2,7,9,3,1,False
stage1_train_full,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,otsu_watershed,Otsu + watershed,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,5,5,0,0,False
stage1_train_full,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,otsu_watershed,Otsu + watershed,gaussian_noise,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,5,5,0,0,False
stage1_train_full,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,otsu_watershed,Otsu + watershed,gaussian_blur,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,5,5,0,0,False
stage1_train_full,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,otsu_watershed,Otsu + watershed,downsample_upsample,1.0,0.9091,0.0909,0.0909,1.0,0.8333,0.1667,1.0,1.0,0.0,0,1,1,5,6,1,0,False
stage1_train_full,07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,otsu_watershed,Otsu + watershed,contrast_inversion,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,5,5,0,0,False
stage1_train_full,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,otsu_watershed,Otsu + watershed,clean,0.7692,0.7692,0.0,0.0,0.7143,0.7143,0.0,0.8333,0.8333,0.0,1,1,0,6,7,2,1,False
stage1_train_full,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,otsu_watershed,Otsu + watershed,gaussian_noise,0.7692,0.2963,0.4729,0.6148,0.7143,0.1905,0.5238,0.8333,0.6667,0.1667,1,15,14,6,21,17,2,False
stage1_train_full,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,otsu_watershed,Otsu + watershed,gaussian_blur,0.7692,0.9231,-0.1538,-0.2,0.7143,0.8571,-0.1429,0.8333,1.0,-0.1667,1,1,0,6,7,1,0,False
stage1_train_full,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,otsu_watershed,Otsu + watershed,downsample_upsample,0.7692,0.9231,-0.1538,-0.2,0.7143,0.8571,-0.1429,0.8333,1.0,-0.1667,1,1,0,6,7,1,0,False
stage1_train_full,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,otsu_watershed,Otsu + watershed,contrast_inversion,0.7692,0.7143,0.0549,0.0714,0.7143,0.625,0.0893,0.8333,0.8333,0.0,1,2,1,6,8,3,1,False
stage1_train_full,07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,otsu_watershed,Otsu + watershed,clean,0.4508,0.4508,0.0,0.0,0.4282,0.4282,0.0,0.476,0.476,0.0,35,35,0,313,348,199,164,False
stage1_train_full,07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,otsu_watershed,Otsu + watershed,gaussian_noise,0.4508,0.3102,0.1406,0.3119,0.4282,0.2701,0.158,0.476,0.3642,0.1118,35,109,74,313,422,308,199,False
stage1_train_full,07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,otsu_watershed,Otsu + watershed,gaussian_blur,0.4508,0.4266,0.0242,0.0538,0.4282,0.4132,0.015,0.476,0.4409,0.0351,35,21,-14,313,334,196,175,False
stage1_train_full,07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,otsu_watershed,Otsu + watershed,downsample_upsample,0.4508,0.4232,0.0276,0.0612,0.4282,0.3966,0.0315,0.476,0.4537,0.0224,35,45,10,313,358,216,171,False
stage1_train_full,07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,otsu_watershed,Otsu + watershed,contrast_inversion,0.4508,0.4214,0.0295,0.0653,0.4282,0.4035,0.0247,0.476,0.4409,0.0351,35,29,-6,313,342,204,175,False
stage1_train_full,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,otsu_watershed,Otsu + watershed,clean,0.2921,0.2921,0.0,0.0,0.2031,0.2031,0.0,0.52,0.52,0.0,39,39,0,25,64,51,12,False
stage1_train_full,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,otsu_watershed,Otsu + watershed,gaussian_noise,0.2921,0.0935,0.1987,0.6801,0.2031,0.061,0.1421,0.52,0.2,0.32,39,57,18,25,82,77,20,False
stage1_train_full,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,otsu_watershed,Otsu + watershed,gaussian_blur,0.2921,0.4051,-0.1129,-0.3866,0.2031,0.2963,-0.0932,0.52,0.64,-0.12,39,29,-10,25,54,38,9,False
stage1_train_full,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,otsu_watershed,Otsu + watershed,downsample_upsample,0.2921,0.4103,-0.1181,-0.4043,0.2031,0.3019,-0.0988,0.52,0.64,-0.12,39,28,-11,25,53,37,9,False
stage1_train_full,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,otsu_watershed,Otsu + watershed,contrast_inversion,0.2921,0.2921,0.0,0.0,0.2031,0.2031,0.0,0.52,0.52,0.0,39,39,0,25,64,51,12,False
stage1_train_full,08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,otsu_watershed,Otsu + watershed,clean,0.0411,0.0411,0.0,0.0,0.0265,0.0265,0.0,0.0918,0.0918,0.0,242,242,0,98,340,331,89,False
stage1_train_full,08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,otsu_watershed,Otsu + watershed,gaussian_noise,0.0411,0.0309,0.0102,0.248,0.0265,0.0197,0.0068,0.0918,0.0714,0.0204,242,257,15,98,355,348,91,False
stage1_train_full,08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,otsu_watershed,Otsu + watershed,gaussian_blur,0.0411,0.0227,0.0184,0.447,0.0265,0.0157,0.0107,0.0918,0.0408,0.051,242,156,-86,98,254,250,94,False
stage1_train_full,08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,otsu_watershed,Otsu + watershed,downsample_upsample,0.0411,0.0271,0.014,0.3406,0.0265,0.0185,0.008,0.0918,0.051,0.0408,242,173,-69,98,271,266,93,False
stage1_train_full,08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,otsu_watershed,Otsu + watershed,contrast_inversion,0.0411,0.0429,-0.0018,-0.0429,0.0265,0.028,-0.0015,0.0918,0.0918,0.0,242,224,-18,98,322,313,89,False
stage1_train_full,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,otsu_watershed,Otsu + watershed,clean,0.9333,0.9333,0.0,0.0,0.875,0.875,0.0,1.0,1.0,0.0,1,1,0,7,8,1,0,False
stage1_train_full,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,otsu_watershed,Otsu + watershed,gaussian_noise,0.9333,0.8,0.1333,0.1429,0.875,0.75,0.125,1.0,0.8571,0.1429,1,1,0,7,8,2,1,False
stage1_train_full,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,otsu_watershed,Otsu + watershed,gaussian_blur,0.9333,1.0,-0.0667,-0.0714,0.875,1.0,-0.125,1.0,1.0,0.0,1,0,-1,7,7,0,0,False
stage1_train_full,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,otsu_watershed,Otsu + watershed,downsample_upsample,0.9333,1.0,-0.0667,-0.0714,0.875,1.0,-0.125,1.0,1.0,0.0,1,0,-1,7,7,0,0,False
stage1_train_full,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,otsu_watershed,Otsu + watershed,contrast_inversion,0.9333,0.9333,0.0,0.0,0.875,0.875,0.0,1.0,1.0,0.0,1,1,0,7,8,1,0,False
stage1_train_full,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,otsu_watershed,Otsu + watershed,clean,0.0369,0.0369,0.0,0.0,0.0214,0.0214,0.0,0.1364,0.1364,0.0,237,237,0,44,281,275,38,False
stage1_train_full,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,otsu_watershed,Otsu + watershed,gaussian_noise,0.0369,0.0419,-0.005,-0.1352,0.0214,0.0241,-0.0028,0.1364,0.1591,-0.0227,237,246,9,44,290,283,37,False
stage1_train_full,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,otsu_watershed,Otsu + watershed,gaussian_blur,0.0369,0.0305,0.0064,0.173,0.0214,0.0183,0.003,0.1364,0.0909,0.0455,237,174,-63,44,218,214,40,False
stage1_train_full,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,otsu_watershed,Otsu + watershed,downsample_upsample,0.0369,0.0277,0.0092,0.2503,0.0214,0.0163,0.005,0.1364,0.0909,0.0455,237,201,-36,44,245,241,40,False
stage1_train_full,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,otsu_watershed,Otsu + watershed,contrast_inversion,0.0369,0.0315,0.0054,0.1456,0.0214,0.0183,0.003,0.1364,0.1136,0.0227,237,229,-8,44,273,268,39,False
stage1_train_full,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,otsu_watershed,Otsu + watershed,clean,0.7563,0.7563,0.0,0.0,0.8333,0.8333,0.0,0.6923,0.6923,0.0,11,11,0,65,54,9,20,False
stage1_train_full,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,otsu_watershed,Otsu + watershed,gaussian_noise,0.7563,0.6723,0.084,0.1111,0.8333,0.7407,0.0926,0.6923,0.6154,0.0769,11,11,0,65,54,14,25,False
stage1_train_full,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,otsu_watershed,Otsu + watershed,gaussian_blur,0.7563,0.7667,-0.0104,-0.0137,0.8333,0.8364,-0.003,0.6923,0.7077,-0.0154,11,10,-1,65,55,9,19,False
stage1_train_full,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,otsu_watershed,Otsu + watershed,downsample_upsample,0.7563,0.8103,-0.054,-0.0715,0.8333,0.9216,-0.0882,0.6923,0.7231,-0.0308,11,14,3,65,51,4,18,False
stage1_train_full,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,otsu_watershed,Otsu + watershed,contrast_inversion,0.7563,0.7333,0.023,0.0304,0.8333,0.8,0.0333,0.6923,0.6769,0.0154,11,10,-1,65,55,11,21,False
stage1_train_full,0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,otsu_watershed,Otsu + watershed,clean,0.7407,0.7407,0.0,0.0,0.7407,0.7407,0.0,0.7407,0.7407,0.0,0,0,0,27,27,7,7,False
stage1_train_full,0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,otsu_watershed,Otsu + watershed,gaussian_noise,0.7407,0.5763,0.1645,0.222,0.7407,0.5312,0.2095,0.7407,0.6296,0.1111,0,5,5,27,32,15,10,False
stage1_train_full,0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,otsu_watershed,Otsu + watershed,gaussian_blur,0.7407,0.7273,0.0135,0.0182,0.7407,0.7143,0.0265,0.7407,0.7407,0.0,0,1,1,27,28,8,7,False
stage1_train_full,0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,otsu_watershed,Otsu + watershed,downsample_upsample,0.7407,0.7143,0.0265,0.0357,0.7407,0.6897,0.0511,0.7407,0.7407,0.0,0,2,2,27,29,9,7,False
stage1_train_full,0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,otsu_watershed,Otsu + watershed,contrast_inversion,0.7407,0.7273,0.0135,0.0182,0.7407,0.7143,0.0265,0.7407,0.7407,0.0,0,1,1,27,28,8,7,False
stage1_train_full,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,otsu_watershed,Otsu + watershed,clean,0.7,0.7,0.0,0.0,0.6364,0.6364,0.0,0.7778,0.7778,0.0,2,2,0,9,11,4,2,False
stage1_train_full,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,otsu_watershed,Otsu + watershed,gaussian_noise,0.7,0.7,0.0,0.0,0.6364,0.6364,0.0,0.7778,0.7778,0.0,2,2,0,9,11,4,2,False
stage1_train_full,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,otsu_watershed,Otsu + watershed,gaussian_blur,0.7,0.8889,-0.1889,-0.2698,0.6364,0.8889,-0.2525,0.7778,0.8889,-0.1111,2,0,-2,9,9,1,1,False
stage1_train_full,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,otsu_watershed,Otsu + watershed,downsample_upsample,0.7,0.8889,-0.1889,-0.2698,0.6364,0.8889,-0.2525,0.7778,0.8889,-0.1111,2,0,-2,9,9,1,1,False
stage1_train_full,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,otsu_watershed,Otsu + watershed,contrast_inversion,0.7,0.7,0.0,0.0,0.6364,0.6364,0.0,0.7778,0.7778,0.0,2,2,0,9,11,4,2,False
stage1_train_full,0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,otsu_watershed,Otsu + watershed,clean,0.4211,0.4211,0.0,0.0,0.3333,0.3333,0.0,0.5714,0.5714,0.0,5,5,0,7,12,8,3,False
stage1_train_full,0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,otsu_watershed,Otsu + watershed,gaussian_noise,0.4211,0.0152,0.4059,0.964,0.3333,0.0077,0.3256,0.5714,0.4286,0.1429,5,382,377,7,389,386,4,False
stage1_train_full,0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,otsu_watershed,Otsu + watershed,gaussian_blur,0.4211,0.0,0.4211,1.0,0.3333,0.0,0.3333,0.5714,0.0,0.5714,5,9,4,7,16,16,7,False
stage1_train_full,0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,otsu_watershed,Otsu + watershed,downsample_upsample,0.4211,0.08,0.3411,0.81,0.3333,0.0556,0.2778,0.5714,0.1429,0.4286,5,11,6,7,18,17,6,False
stage1_train_full,0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e,otsu_watershed,Otsu + watershed,contrast_inversion,0.4211,0.4211,0.0,0.0,0.3333,0.3333,0.0,0.5714,0.5714,0.0,5,5,0,7,12,8,3,False
stage1_train_full,0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,otsu_watershed,Otsu + watershed,clean,0.7273,0.7273,0.0,0.0,0.6667,0.6667,0.0,0.8,0.8,0.0,1,1,0,5,6,2,1,False
stage1_train_full,0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,otsu_watershed,Otsu + watershed,gaussian_noise,0.7273,0.7273,0.0,0.0,0.6667,0.6667,0.0,0.8,0.8,0.0,1,1,0,5,6,2,1,False
stage1_train_full,0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,otsu_watershed,Otsu + watershed,gaussian_blur,0.7273,1.0,-0.2727,-0.375,0.6667,1.0,-0.3333,0.8,1.0,-0.2,1,0,-1,5,5,0,0,False
stage1_train_full,0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,otsu_watershed,Otsu + watershed,downsample_upsample,0.7273,0.9091,-0.1818,-0.25,0.6667,0.8333,-0.1667,0.8,1.0,-0.2,1,1,0,5,6,1,0,False
stage1_train_full,0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,otsu_watershed,Otsu + watershed,contrast_inversion,0.7273,0.7273,0.0,0.0,0.6667,0.6667,0.0,0.8,0.8,0.0,1,1,0,5,6,2,1,False
stage1_train_full,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,otsu_watershed,Otsu + watershed,clean,0.835,0.835,0.0,0.0,0.86,0.86,0.0,0.8113,0.8113,0.0,3,3,0,53,50,7,10,False
stage1_train_full,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,otsu_watershed,Otsu + watershed,gaussian_noise,0.835,0.6981,0.1368,0.1639,0.86,0.6981,0.1619,0.8113,0.6981,0.1132,3,0,-3,53,53,16,16,False
stage1_train_full,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,otsu_watershed,Otsu + watershed,gaussian_blur,0.835,0.7184,0.1165,0.1395,0.86,0.74,0.12,0.8113,0.6981,0.1132,3,3,0,53,50,13,16,False
stage1_train_full,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,otsu_watershed,Otsu + watershed,downsample_upsample,0.835,0.7184,0.1165,0.1395,0.86,0.74,0.12,0.8113,0.6981,0.1132,3,3,0,53,50,13,16,False
stage1_train_full,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,otsu_watershed,Otsu + watershed,contrast_inversion,0.835,0.8431,-0.0082,-0.0098,0.86,0.8776,-0.0176,0.8113,0.8113,0.0,3,4,1,53,49,6,10,False
stage1_train_full,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,otsu_watershed,Otsu + watershed,clean,0.1565,0.1565,0.0,0.0,0.1047,0.1047,0.0,0.3103,0.3103,0.0,57,57,0,29,86,77,20,False
stage1_train_full,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,otsu_watershed,Otsu + watershed,gaussian_noise,0.1565,0.0576,0.099,0.6323,0.1047,0.0364,0.0683,0.3103,0.1379,0.1724,57,81,24,29,110,106,25,False
stage1_train_full,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,otsu_watershed,Otsu + watershed,gaussian_blur,0.1565,0.2301,-0.0736,-0.47,0.1047,0.1548,-0.0501,0.3103,0.4483,-0.1379,57,55,-2,29,84,71,16,False
stage1_train_full,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,otsu_watershed,Otsu + watershed,downsample_upsample,0.1565,0.1724,-0.0159,-0.1015,0.1047,0.1149,-0.0103,0.3103,0.3448,-0.0345,57,58,1,29,87,77,19,False
stage1_train_full,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,otsu_watershed,Otsu + watershed,contrast_inversion,0.1565,0.1565,0.0,0.0,0.1047,0.1047,0.0,0.3103,0.3103,0.0,57,57,0,29,86,77,20,False
stage1_train_full,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,otsu_watershed,Otsu + watershed,clean,0.7368,0.7368,0.0,0.0,0.7368,0.7368,0.0,0.7368,0.7368,0.0,0,0,0,57,57,15,15,False
stage1_train_full,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,otsu_watershed,Otsu + watershed,gaussian_noise,0.7368,0.4531,0.2837,0.385,0.7368,0.4085,0.3284,0.7368,0.5088,0.2281,0,14,14,57,71,42,28,False
stage1_train_full,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,otsu_watershed,Otsu + watershed,gaussian_blur,0.7368,0.6724,0.0644,0.0874,0.7368,0.661,0.0758,0.7368,0.6842,0.0526,0,2,2,57,59,20,18,False
stage1_train_full,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,otsu_watershed,Otsu + watershed,downsample_upsample,0.7368,0.7143,0.0226,0.0306,0.7368,0.7273,0.0096,0.7368,0.7018,0.0351,0,2,2,57,55,15,17,False
stage1_train_full,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,otsu_watershed,Otsu + watershed,contrast_inversion,0.7368,0.7368,0.0,0.0,0.7368,0.7368,0.0,0.7368,0.7368,0.0,0,0,0,57,57,15,15,False
stage1_train_full,0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,otsu_watershed,Otsu + watershed,clean,0.5087,0.5087,0.0,0.0,0.44,0.44,0.0,0.6027,0.6027,0.0,27,27,0,73,100,56,29,False
stage1_train_full,0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,otsu_watershed,Otsu + watershed,gaussian_noise,0.5087,0.4167,0.092,0.1809,0.44,0.3361,0.1039,0.6027,0.5479,0.0548,27,46,19,73,119,79,33,False
stage1_train_full,0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,otsu_watershed,Otsu + watershed,gaussian_blur,0.5087,0.5181,-0.0094,-0.0185,0.44,0.4624,-0.0224,0.6027,0.589,0.0137,27,20,-7,73,93,50,30,False
stage1_train_full,0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,otsu_watershed,Otsu + watershed,downsample_upsample,0.5087,0.5227,-0.0141,-0.0276,0.44,0.4466,-0.0066,0.6027,0.6301,-0.0274,27,30,3,73,103,57,27,False
stage1_train_full,0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,otsu_watershed,Otsu + watershed,contrast_inversion,0.5087,0.5056,0.0031,0.006,0.44,0.4286,0.0114,0.6027,0.6164,-0.0137,27,32,5,73,105,60,28,False
stage1_train_full,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,otsu_watershed,Otsu + watershed,clean,0.8727,0.8727,0.0,0.0,0.8889,0.8889,0.0,0.8571,0.8571,0.0,1,1,0,28,27,3,4,False
stage1_train_full,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,otsu_watershed,Otsu + watershed,gaussian_noise,0.8727,0.8571,0.0156,0.0179,0.8889,0.8571,0.0317,0.8571,0.8571,0.0,1,0,-1,28,28,4,4,False
stage1_train_full,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,otsu_watershed,Otsu + watershed,gaussian_blur,0.8727,0.8214,0.0513,0.0588,0.8889,0.8214,0.0675,0.8571,0.8214,0.0357,1,0,-1,28,28,5,5,False
stage1_train_full,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,otsu_watershed,Otsu + watershed,downsample_upsample,0.8727,0.9259,-0.0532,-0.061,0.8889,0.9615,-0.0726,0.8571,0.8929,-0.0357,1,2,1,28,26,1,3,False
stage1_train_full,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,otsu_watershed,Otsu + watershed,contrast_inversion,0.8727,0.8727,0.0,0.0,0.8889,0.8889,0.0,0.8571,0.8571,0.0,1,1,0,28,27,3,4,False
stage1_train_full,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,otsu_watershed,Otsu + watershed,clean,0.325,0.325,0.0,0.0,0.2131,0.2131,0.0,0.6842,0.6842,0.0,42,42,0,19,61,48,6,False
stage1_train_full,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,otsu_watershed,Otsu + watershed,gaussian_noise,0.325,0.1129,0.2121,0.6526,0.2131,0.0667,0.1464,0.6842,0.3684,0.3158,42,86,44,19,105,98,12,False
stage1_train_full,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,otsu_watershed,Otsu + watershed,gaussian_blur,0.325,0.3117,0.0133,0.041,0.2131,0.2069,0.0062,0.6842,0.6316,0.0526,42,39,-3,19,58,46,7,False
stage1_train_full,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,otsu_watershed,Otsu + watershed,downsample_upsample,0.325,0.3038,0.0212,0.0652,0.2131,0.2,0.0131,0.6842,0.6316,0.0526,42,41,-1,19,60,48,7,False
stage1_train_full,0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,otsu_watershed,Otsu + watershed,contrast_inversion,0.325,0.3291,-0.0041,-0.0127,0.2131,0.2167,-0.0036,0.6842,0.6842,0.0,42,41,-1,19,60,47,6,False
stage1_train_full,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,otsu_watershed,Otsu + watershed,clean,0.1277,0.1277,0.0,0.0,0.0822,0.0822,0.0,0.2857,0.2857,0.0,52,52,0,21,73,67,15,False
stage1_train_full,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,otsu_watershed,Otsu + watershed,gaussian_noise,0.1277,0.0741,0.0536,0.4198,0.0822,0.046,0.0362,0.2857,0.1905,0.0952,52,66,14,21,87,83,17,False
stage1_train_full,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,otsu_watershed,Otsu + watershed,gaussian_blur,0.1277,0.1176,0.01,0.0784,0.0822,0.0781,0.0041,0.2857,0.2381,0.0476,52,43,-9,21,64,59,16,False
stage1_train_full,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,otsu_watershed,Otsu + watershed,downsample_upsample,0.1277,0.0909,0.0368,0.2879,0.0822,0.0597,0.0225,0.2857,0.1905,0.0952,52,46,-6,21,67,63,17,False
stage1_train_full,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,otsu_watershed,Otsu + watershed,contrast_inversion,0.1277,0.0638,0.0638,0.5,0.0822,0.0411,0.0411,0.2857,0.1429,0.1429,52,52,0,21,73,70,18,False
stage1_train_full,0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,otsu_watershed,Otsu + watershed,clean,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0,0,0,32,32,16,16,False
stage1_train_full,0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,otsu_watershed,Otsu + watershed,gaussian_noise,0.5,0.1587,0.3413,0.6825,0.5,0.1613,0.3387,0.5,0.1562,0.3438,0,1,1,32,31,26,27,False
stage1_train_full,0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,otsu_watershed,Otsu + watershed,gaussian_blur,0.5,0.623,-0.123,-0.2459,0.5,0.6552,-0.1552,0.5,0.5938,-0.0938,0,3,3,32,29,10,13,False
