split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,260.278,136,770,24,746,112,0.03116883116883117,0.17647058823529413,0.052980132450331126,0.6101839827082794,0.7547851737289847,634,634
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,2811.123,136,75,52,23,84,0.6933333333333334,0.38235294117647056,0.4928909952606635,0.7631923163088274,0.8603212884653592,-61,61
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1633.386,136,52,8,44,128,0.15384615384615385,0.058823529411764705,0.0851063829787234,0.7424355975621681,0.8457700984380273,-84,84
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,233.726,136,559,11,548,125,0.01967799642218247,0.08088235294117647,0.031654676258992806,0.6245002145405826,0.7651092707485021,423,423
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,2810.649,136,67,47,20,89,0.7014925373134329,0.34558823529411764,0.4630541871921182,0.7569075422067605,0.8556751719393833,-69,69
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1675.453,136,65,4,61,132,0.06153846153846154,0.029411764705882353,0.03980099502487562,0.7727053675355217,0.8643213382100583,-71,71
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,242.94,136,615,12,603,124,0.01951219512195122,0.08823529411764706,0.03195739014647137,0.6318244721924433,0.7703373476540701,479,479
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,2782.118,136,76,53,23,83,0.6973684210526315,0.3897058823529412,0.5,0.7589640731274275,0.8570046680715896,-60,60
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1648.003,136,56,3,53,133,0.05357142857142857,0.022058823529411766,0.03125,0.7422610069016917,0.8439977493518036,-80,80
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,256.298,136,736,21,715,115,0.028532608695652172,0.15441176470588236,0.0481651376146789,0.6251227553598727,0.7645772426666222,600,600
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,2776.181,136,83,63,20,73,0.7590361445783133,0.4632352941176471,0.5753424657534246,0.7459728394992695,0.8485207778224098,-53,53
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1780.659,136,1,0,1,136,0.0,0.0,0.0,0.0,0.0,-135,135
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,otsu_watershed,Otsu + watershed,clean,{},0.5,16.236,27,63,16,47,11,0.25396825396825395,0.5925925925925926,0.3555555555555555,0.8571859944379615,0.9173854214905894,36,36
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,485.048,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9167830254746722,0.953493121504834,-2,2
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,clean,{},0.5,1649.706,27,28,26,2,1,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9104305433691753,0.9498073762703101,1,1
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,16.491,27,107,8,99,19,0.07476635514018691,0.2962962962962963,0.11940298507462686,0.8230696835343814,0.9015131960891649,80,80
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,500.202,27,25,23,2,4,0.92,0.8518518518518519,0.8846153846153846,0.9129874502824238,0.9537100316270347,-2,2
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1529.516,27,1,0,1,27,0.0,0.0,0.0,0.0,0.0,-26,26
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,14.942,27,59,19,40,8,0.3220338983050847,0.7037037037037037,0.441860465116279,0.8017018095006408,0.8804981065831169,32,32
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,483.841,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9128325427715045,0.9512308660400289,-2,2
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1495.532,27,1,0,1,27,0.0,0.0,0.0,0.0,0.0,-26,26
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,15.104,27,57,18,39,9,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.8305788169367179,0.8999064824168546,30,30
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,475.661,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9143584563116185,0.952053216724352,-2,2
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1499.642,27,1,0,1,27,0.0,0.0,0.0,0.0,0.0,-26,26
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,14.672,27,60,21,39,6,0.35,0.7777777777777778,0.48275862068965514,0.7561929051142479,0.8523692699362646,33,33
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,507.22,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.914745787689171,0.9524035566789063,-2,2
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1423.398,27,1,0,1,27,0.0,0.0,0.0,0.0,0.0,-26,26
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,otsu_watershed,Otsu + watershed,clean,{},0.5,6.253,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9000250673721362,0.9467508190827119,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,449.784,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9222150848093317,0.9585369926877406,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,clean,{},0.5,1496.546,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8456931798347518,0.9133430500880624,0,0
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,6.248,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8061523795951602,0.8885133665666988,0,0
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,453.933,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.8766742490775707,0.9323991061335146,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1492.064,15,1,0,1,15,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.837,15,14,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.847478409740299,0.9160385371634477,-1,1
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,453.951,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.8972715471598052,0.9439131716133725,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1511.441,15,1,0,1,15,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.275,15,14,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.8643396734584972,0.9259025286765061,-1,1
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,455.946,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9102184325293219,0.9513778955649814,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1524.334,15,1,0,1,15,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.814,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.8835485585383567,0.9368636116780279,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,457.637,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9247745646897673,0.9600051072799552,-2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1521.475,15,1,0,1,15,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,otsu_watershed,Otsu + watershed,clean,{},0.5,6.228,35,35,34,1,1,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.8892040943589932,0.9382520167740581,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,481.544,35,35,35,0,0,1.0,1.0,1.0,0.8994454966613153,0.9450399857796979,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,clean,{},0.5,1522.509,35,24,7,17,28,0.2916666666666667,0.2,0.23728813559322035,0.6780737663827175,0.8046133872958602,-11,11
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,5.93,35,36,35,1,0,0.9722222222222222,1.0,0.9859154929577464,0.8445296251517321,0.9129580925705612,1,1
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,462.23,35,35,35,0,0,1.0,1.0,1.0,0.8754871696313372,0.9316715437516219,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1495.462,35,1,0,1,35,0.0,0.0,0.0,0.0,0.0,-34,34
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,6.225,35,34,34,0,1,1.0,0.9714285714285714,0.9855072463768115,0.794513026949119,0.8826380396617538,-1,1
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,474.923,35,35,35,0,0,1.0,1.0,1.0,0.7992318440868443,0.8865630901332955,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1486.051,35,1,0,1,35,0.0,0.0,0.0,0.0,0.0,-34,34
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.993,35,35,34,1,1,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.8310034792339855,0.9047101528441336,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,468.563,35,35,35,0,0,1.0,1.0,1.0,0.8322266876340129,0.9069557086186274,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1488.275,35,1,0,1,35,0.0,0.0,0.0,0.0,0.0,-34,34
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.926,35,36,34,2,1,0.9444444444444444,0.9714285714285714,0.9577464788732395,0.8670348744860111,0.9229372306992615,1,1
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,467.172,35,35,35,0,0,1.0,1.0,1.0,0.8930439242567302,0.9412610481944055,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1522.583,35,1,0,1,35,0.0,0.0,0.0,0.0,0.0,-34,34
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,otsu_watershed,Otsu + watershed,clean,{},0.5,10.23,18,69,7,62,11,0.10144927536231885,0.3888888888888889,0.16091954022988506,0.7355134412741829,0.8386231057890885,51,51
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,476.164,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.8767097010884377,0.932385298321701,-1,1
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,clean,{},0.5,1463.501,18,10,4,6,14,0.4,0.2222222222222222,0.2857142857142857,0.9258550079829688,0.961361006495248,-8,8
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,11.353,18,83,4,79,14,0.04819277108433735,0.2222222222222222,0.07920792079207921,0.8053336964940045,0.8833841284819437,65,65
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,475.543,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.8655619671048198,0.9243083859436395,-1,1
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1541.784,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,10.743,18,63,10,53,8,0.15873015873015872,0.5555555555555556,0.24691358024691357,0.6949207699283022,0.8097583135774981,45,45
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,475.693,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.8711082825381262,0.9285263176007421,-1,1
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1531.731,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,10.9,18,61,11,50,7,0.18032786885245902,0.6111111111111112,0.2784810126582279,0.646274552134127,0.7744027981110461,43,43
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,483.611,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.8704541454705488,0.9283332582630637,-1,1
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1469.481,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,10.584,18,67,9,58,9,0.13432835820895522,0.5,0.21176470588235297,0.7345653422940429,0.8346427577153643,49,49
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,469.655,18,22,18,4,0,0.8181818181818182,1.0,0.9,0.8543976125038959,0.9188075248312253,4,4
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1492.346,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,otsu_watershed,Otsu + watershed,clean,{},0.5,7.228,51,57,46,11,5,0.8070175438596491,0.9019607843137255,0.8518518518518519,0.8071625365241882,0.8883312304826455,6,6
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,479.79,51,53,50,3,1,0.9433962264150944,0.9803921568627451,0.9615384615384616,0.8242824161719947,0.9010331735922671,2,2
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,clean,{},0.5,1549.435,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,7.273,51,63,35,28,16,0.5555555555555556,0.6862745098039216,0.6140350877192983,0.7393722805920613,0.846383987792254,12,12
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,473.948,51,51,50,1,1,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.8272969441281991,0.9030872103092915,0,0
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1469.105,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,7.332,51,55,47,8,4,0.8545454545454545,0.9215686274509803,0.8867924528301887,0.8173176943596532,0.8944818065064026,4,4
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,477.695,51,51,51,0,0,1.0,1.0,1.0,0.82216785535669,0.8988008644088158,0,0
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1471.048,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,7.296,51,53,50,3,1,0.9433962264150944,0.9803921568627451,0.9615384615384616,0.8108944365351255,0.8894653920530904,2,2
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,478.09,51,51,50,1,1,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.8252378386226417,0.9007608315476222,0,0
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1479.249,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,7.549,51,58,43,15,8,0.7413793103448276,0.8431372549019608,0.7889908256880734,0.8243265723164952,0.8996817015639429,7,7
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,466.977,51,51,50,1,1,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.8232526621464865,0.8996951628036635,0,0
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1477.961,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,otsu_watershed,Otsu + watershed,clean,{},0.5,15.398,26,60,11,49,15,0.18333333333333332,0.4230769230769231,0.25581395348837205,0.7426577651153129,0.8479451886177973,34,34
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,497.433,26,25,23,2,3,0.92,0.8846153846153846,0.9019607843137256,0.8793093535104297,0.9324502778319597,-1,1
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,clean,{},0.5,1608.453,26,30,23,7,3,0.7666666666666667,0.8846153846153846,0.8214285714285715,0.8798764271755597,0.9330070807902695,4,4
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,18.003,26,109,7,102,19,0.06422018348623854,0.2692307692307692,0.10370370370370371,0.7092597467087399,0.8257046654630261,83,83
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,508.279,26,23,21,2,5,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.8473736356393661,0.9130348555527499,-3,3
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1527.355,26,1,0,1,26,0.0,0.0,0.0,0.0,0.0,-25,25
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,15.552,26,68,13,55,13,0.19117647058823528,0.5,0.2765957446808511,0.7250424285950915,0.833686907111374,42,42
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,490.137,26,27,23,4,3,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.8628561587572163,0.9228126244420897,1,1
