split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_full,19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1672.887,70,108,53,55,17,0.4907407407407407,0.7571428571428571,0.5955056179775281,0.8009061468181701,0.8816255344958148,38,38
stage1_train_full,19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1714.176,70,104,53,51,17,0.5096153846153846,0.7571428571428571,0.6091954022988505,0.7944776424273636,0.8781938142421537,34,34
stage1_train_full,19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1717.047,70,96,57,39,13,0.59375,0.8142857142857143,0.6867469879518072,0.7997511793776186,0.8823968001165421,26,26
stage1_train_full,19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1687.311,70,100,55,45,15,0.55,0.7857142857142857,0.6470588235294117,0.8126549987993251,0.8906379209059241,30,30
stage1_train_full,19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1693.649,70,107,51,56,19,0.4766355140186916,0.7285714285714285,0.576271186440678,0.8067470543096686,0.8864009040105981,37,37
stage1_train_full,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,12966.967,46,45,43,2,3,0.9555555555555556,0.9347826086956522,0.945054945054945,0.8747524364745208,0.9319593613279182,-1,1
stage1_train_full,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,12699.063,46,36,35,1,11,0.9722222222222222,0.7608695652173914,0.853658536585366,0.8564267014908253,0.9198360738619126,-10,10
stage1_train_full,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,13534.405,46,40,36,4,10,0.9,0.782608695652174,0.8372093023255814,0.8200750809460722,0.8962528613543113,-6,6
stage1_train_full,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,13234.706,46,48,38,10,8,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.8457198728248055,0.9142231764813712,2,2
stage1_train_full,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,13230.014,46,44,42,2,4,0.9545454545454546,0.9130434782608696,0.9333333333333332,0.877997365304394,0.9336346958570028,-2,2
stage1_train_full,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,2106.922,20,20,20,0,0,1.0,1.0,1.0,0.9344401243337692,0.9650143180478252,0,0
stage1_train_full,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,2173.426,20,16,14,2,6,0.875,0.7,0.7777777777777777,0.9090008970989648,0.94780461920672,-4,4
stage1_train_full,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,2044.522,20,21,19,2,1,0.9047619047619048,0.95,0.9268292682926828,0.9215121653597352,0.9575556137606368,1,1
stage1_train_full,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,2087.737,20,20,20,0,0,1.0,1.0,1.0,0.9125928663190294,0.9512664580598358,0,0
stage1_train_full,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,2114.927,20,20,20,0,0,1.0,1.0,1.0,0.931062012700297,0.963266093103661,0,0
stage1_train_full,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1227.518,8,12,7,5,1,0.5833333333333334,0.875,0.7000000000000001,0.8625725258672218,0.9185793449308016,4,4
stage1_train_full,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1219.2,8,6,5,1,3,0.8333333333333334,0.625,0.7142857142857143,0.9065087208021912,0.9505320427620916,-2,2
stage1_train_full,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1231.786,8,7,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.8366063829567988,0.9109632525167916,-1,1
stage1_train_full,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1218.197,8,8,7,1,1,0.875,0.875,0.875,0.8032420801242949,0.8849732600453625,0,0
stage1_train_full,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1187.04,8,10,7,3,1,0.7,0.875,0.7777777777777777,0.8382080033767488,0.904880305329736,2,2
stage1_train_full,1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1227.568,11,11,11,0,0,1.0,1.0,1.0,0.8995103568430171,0.9465466734888494,0,0
stage1_train_full,1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1230.446,11,11,11,0,0,1.0,1.0,1.0,0.8929455239928299,0.9430685157084184,0,0
stage1_train_full,1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1184.007,11,12,11,1,0,0.9166666666666666,1.0,0.9565217391304348,0.8174552101767257,0.8978980742501893,1,1
stage1_train_full,1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1211.734,11,12,11,1,0,0.9166666666666666,1.0,0.9565217391304348,0.842888200795661,0.9137358759427726,1,1
stage1_train_full,1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1223.065,11,11,11,0,0,1.0,1.0,1.0,0.8966991595314209,0.9448979094158876,0,0
stage1_train_full,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,13412.072,96,89,76,13,20,0.8539325842696629,0.7916666666666666,0.8216216216216217,0.8572474942192752,0.9204279260121327,-7,7
stage1_train_full,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,13501.004,96,82,72,10,24,0.8780487804878049,0.75,0.8089887640449439,0.8164639528436122,0.8955014215262666,-14,14
stage1_train_full,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,13618.442,96,78,66,12,30,0.8461538461538461,0.6875,0.7586206896551724,0.8553047917250843,0.9185143602248136,-18,18
stage1_train_full,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,13416.355,96,80,70,10,26,0.875,0.7291666666666666,0.7954545454545454,0.8620946601634073,0.92336904464528,-16,16
stage1_train_full,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,13548.259,96,85,75,10,21,0.8823529411764706,0.78125,0.8287292817679558,0.8594346800907661,0.9220228465070176,-11,11
stage1_train_full,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,4731.339,76,84,74,10,2,0.8809523809523809,0.9736842105263158,0.925,0.9058685688752828,0.9495579356415256,8,8
stage1_train_full,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,4585.865,76,76,71,5,5,0.9342105263157896,0.9342105263157896,0.9342105263157896,0.8890140066961907,0.9392675822358588,0,0
stage1_train_full,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,4642.32,76,80,75,5,1,0.9375,0.986842105263158,0.9615384615384616,0.9021951363800514,0.9475552745929844,4,4
stage1_train_full,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,4005.794,76,81,75,6,1,0.925925925925926,0.986842105263158,0.9554140127388536,0.9019501932639802,0.9474033327090772,5,5
stage1_train_full,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,3917.336,76,79,75,4,1,0.9493670886075948,0.986842105263158,0.967741935483871,0.9066454394089288,0.949800672832849,3,3
stage1_train_full,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1067.467,39,39,39,0,0,1.0,1.0,1.0,0.9249534027927088,0.9605961755525056,0,0
stage1_train_full,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1064.308,39,39,39,0,0,1.0,1.0,1.0,0.9148875738457112,0.9550359396682032,0,0
stage1_train_full,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1081.112,39,39,39,0,0,1.0,1.0,1.0,0.8875047843596028,0.9398116498951138,0,0
stage1_train_full,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1022.378,39,39,39,0,0,1.0,1.0,1.0,0.9033363928436554,0.9487589373439116,0,0
stage1_train_full,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1049.455,39,39,39,0,0,1.0,1.0,1.0,0.9275737968726708,0.9619654319758671,0,0
stage1_train_full,1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1840.139,23,23,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.923450031498296,0.9578731715563084,0,0
stage1_train_full,1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1878.037,23,23,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8965913568923721,0.943073201200771,0,0
stage1_train_full,1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,2032.747,23,23,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9184642582839896,0.9551584756534708,0,0
stage1_train_full,1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1940.664,23,23,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9206321928082992,0.956359074906856,0,0
stage1_train_full,1bd0f2b3000b7c7723f25335fabfcdddcdf4595dd7de1b142d52bb7a186885f0,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1719.256,23,23,20,3,3,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9221877708446456,0.9573061255739144,0,0
stage1_train_full,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,981.434,12,12,11,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8887620246401485,0.938510453494999,0,0
stage1_train_full,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1004.873,12,11,11,0,1,1.0,0.9166666666666666,0.9565217391304348,0.8677305805642902,0.9262926261076808,-1,1
stage1_train_full,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1094.299,12,12,11,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8677634750818299,0.927818669528751,0,0
stage1_train_full,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1052.318,12,12,12,0,0,1.0,1.0,1.0,0.8554671759346398,0.9176953721697734,0,0
stage1_train_full,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1031.309,12,12,11,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8884324985140811,0.9384471936988292,0,0
stage1_train_full,1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1077.739,66,61,53,8,13,0.8688524590163934,0.803030303030303,0.8346456692913385,0.7852385263413961,0.8737013176273237,-5,5
stage1_train_full,1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1038.497,66,61,55,6,11,0.9016393442622952,0.8333333333333334,0.8661417322834646,0.7752222583618845,0.8669693441639085,-5,5
stage1_train_full,1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1045.024,66,55,51,4,15,0.9272727272727272,0.7727272727272727,0.8429752066115703,0.7632163345606896,0.8597929126490221,-11,11
stage1_train_full,1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1139.595,66,59,53,6,13,0.8983050847457628,0.803030303030303,0.8480000000000001,0.7798170519385651,0.8713375664811169,-7,7
stage1_train_full,1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1213.216,66,60,55,5,11,0.9166666666666666,0.8333333333333334,0.8730158730158729,0.7725098655914701,0.8638065734866749,-6,6
stage1_train_full,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,4639.275,136,141,136,5,0,0.9645390070921984,1.0,0.9819494584837544,0.9351119001185988,0.9653306863122776,5,5
stage1_train_full,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,4710.646,136,139,136,3,0,0.9784172661870504,1.0,0.989090909090909,0.9078284556795432,0.9502711345309588,3,3
stage1_train_full,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,4727.935,136,138,136,2,0,0.9855072463768116,1.0,0.9927007299270074,0.9336281598731784,0.9647327852662856,2,2
stage1_train_full,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,4718.804,136,138,136,2,0,0.9855072463768116,1.0,0.9927007299270074,0.9338533822951476,0.9648587517057589,2,2
stage1_train_full,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,4688.571,136,140,136,4,0,0.9714285714285714,1.0,0.9855072463768116,0.9330393041621924,0.9641502915243884,4,4
stage1_train_full,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1409.698,17,13,13,0,4,1.0,0.7647058823529411,0.8666666666666666,0.849124226775555,0.914200622548563,-4,4
stage1_train_full,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1384.552,17,9,8,1,9,0.8888888888888888,0.4705882352941176,0.6153846153846153,0.8989472027231965,0.9465858404927998,-8,8
stage1_train_full,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1404.21,17,11,11,0,6,1.0,0.6470588235294118,0.7857142857142858,0.842847872909804,0.9105015299079467,-6,6
stage1_train_full,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1411.28,17,12,12,0,5,1.0,0.7058823529411765,0.8275862068965517,0.8425455653096684,0.9103232827896126,-5,5
stage1_train_full,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1401.572,17,14,12,2,5,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.852543023927118,0.9181391315343416,-3,3
stage1_train_full,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1071.86,27,28,27,1,0,0.9642857142857144,1.0,0.9818181818181818,0.8901196509798788,0.9408787337148036,1,1
stage1_train_full,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1078.906,27,27,27,0,0,1.0,1.0,1.0,0.8960064051151776,0.9443439879552816,0,0
stage1_train_full,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1087.647,27,27,27,0,0,1.0,1.0,1.0,0.8913014351586974,0.9419423803734908,0,0
stage1_train_full,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1089.709,27,27,27,0,0,1.0,1.0,1.0,0.8887043682445059,0.9401295650302038,0,0
stage1_train_full,1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1090.306,27,28,27,1,0,0.9642857142857144,1.0,0.9818181818181818,0.90638989364276,0.950293030108313,1,1
stage1_train_full,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1072.652,7,7,7,0,0,1.0,1.0,1.0,0.8882979555630427,0.9348983879312798,0,0
stage1_train_full,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1084.601,7,5,5,0,2,1.0,0.7142857142857143,0.8333333333333333,0.8871644065980121,0.9387001099903578,-2,2
stage1_train_full,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1112.253,7,6,6,0,1,1.0,0.8571428571428571,0.923076923076923,0.8791170273272684,0.9352160187009962,-1,1
stage1_train_full,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1223.248,7,6,6,0,1,1.0,0.8571428571428571,0.923076923076923,0.9178409673104309,0.9569224743594522,-1,1
stage1_train_full,1d5f4717e179a03675a5aac3fc1c862fb442ddc3e373923016fd6b1430da889b,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1222.435,7,6,6,0,1,1.0,0.8571428571428571,0.923076923076923,0.9484761743532694,0.9732076019797198,-1,1
stage1_train_full,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1227.261,9,8,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.9597689406895696,0.9791972835461458,-1,1
stage1_train_full,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1209.115,9,8,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.9502277333603188,0.9743682826217204,-1,1
stage1_train_full,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1195.631,9,8,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.8908397057746464,0.9411952207762077,-1,1
stage1_train_full,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1216.058,9,8,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.9083845280860368,0.9510312606058232,-1,1
stage1_train_full,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1216.599,9,8,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.9750475534663576,0.9873178547059442,-1,1
stage1_train_full,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1597.886,10,8,8,0,2,1.0,0.8,0.888888888888889,0.8888764030824375,0.9405050920467348,-2,2
stage1_train_full,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1585.35,10,12,9,3,1,0.75,0.9,0.8181818181818182,0.8539774043868653,0.9183292535911978,2,2
stage1_train_full,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1596.568,10,10,9,1,1,0.9,0.9,0.9,0.8481815173561905,0.9135438764512398,0,0
stage1_train_full,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1603.331,10,8,8,0,2,1.0,0.8,0.888888888888889,0.8872547233968306,0.939235646942796,-2,2
stage1_train_full,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1619.813,10,10,9,1,1,0.9,0.9,0.9,0.8689390549023346,0.928949786116822,0,0
stage1_train_full,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1217.337,6,6,6,0,0,1.0,1.0,1.0,0.8995488684442172,0.946390776429142,0,0
stage1_train_full,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1235.919,6,6,6,0,0,1.0,1.0,1.0,0.885919382755009,0.9390059619996124,0,0
stage1_train_full,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1237.615,6,6,6,0,0,1.0,1.0,1.0,0.8436336212217403,0.9145213583320696,0,0
stage1_train_full,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1229.105,6,6,6,0,0,1.0,1.0,1.0,0.860426660500643,0.9239753136546284,0,0
stage1_train_full,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1241.769,6,6,6,0,0,1.0,1.0,1.0,0.906436451126207,0.95051863341032,0,0
stage1_train_full,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1230.348,14,14,14,0,0,1.0,1.0,1.0,0.8892489919098814,0.938600004913714,0,0
stage1_train_full,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1237.796,14,13,13,0,1,1.0,0.9285714285714286,0.962962962962963,0.8702176706938481,0.9289001249856322,-1,1
stage1_train_full,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1209.546,14,14,14,0,0,1.0,1.0,1.0,0.8528753168553298,0.9186783766721236,0,0
stage1_train_full,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1226.485,14,14,14,0,0,1.0,1.0,1.0,0.8749755423998699,0.9307411022655232,0,0
stage1_train_full,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1236.537,14,14,14,0,0,1.0,1.0,1.0,0.891259948100925,0.9400591312700292,0,0
