split,image_id,method,method_label,config_id,sweep_group,perturbation,perturbation_index,perturbation_params,iou_threshold,sam2_config,checkpoint,points_per_side,pred_iou_thresh,stability_score_thresh,min_mask_region_area,crop_n_layers,box_nms_thresh,raw_amg_masks,zero_prediction,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,min_mask_region_area_100,min_mask_region_area,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,100,0,0.7,117,False,1554.947,130,15,0,15,130,0.0,0.0,0.0,0.0,0.0,-115,115
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,min_mask_region_area_100,min_mask_region_area,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,100,0,0.7,3,False,2152.001,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,min_mask_region_area_100,min_mask_region_area,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,100,0,0.7,28,False,1792.6,24,27,23,4,1,0.8518518518518519,0.9583333333333334,0.9019607843137256,0.9269554840960277,0.9598426396960273,3,3
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,27,False,6992.13,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,29,False,7088.588,28,14,6,8,22,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7150970483405722,0.8287611331754081,-14,14
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,82,False,7090.846,76,81,74,7,2,0.9135802469135802,0.9736842105263158,0.9426751592356688,0.9093096563019414,0.9511865753420052,5,5
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,17,False,6925.675,16,1,0,1,16,0.0,0.0,0.0,0.0,0.0,-15,15
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,31,False,7041.282,23,3,0,3,23,0.0,0.0,0.0,0.0,0.0,-20,20
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,22,False,6744.547,12,10,4,6,8,0.4,0.3333333333333333,0.3636363636363636,0.8795444720543378,0.9355906117548275,-2,2
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,110,False,7806.062,136,80,5,75,131,0.0625,0.03676470588235294,0.046296296296296294,0.687733265551614,0.8067239715897128,-56,56
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,32,False,7269.282,27,31,26,5,1,0.8387096774193549,0.9629629629629629,0.896551724137931,0.9103956747185828,0.9499123821412045,4,4
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,18,False,6676.584,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8482345170007997,0.9149017377586762,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,42,False,6870.325,35,26,9,17,26,0.34615384615384615,0.2571428571428571,0.29508196721311475,0.7237899321644075,0.8341479641219421,-9,9
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,35,False,7035.655,18,14,5,9,13,0.35714285714285715,0.2777777777777778,0.31250000000000006,0.9187191472658295,0.9575646300015199,-4,4
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,61,False,7181.251,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,35,False,7365.511,26,33,23,10,3,0.696969696969697,0.8846153846153846,0.7796610169491526,0.88054815026411,0.9333948721368203,7,7
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,89,False,7049.023,84,9,0,9,84,0.0,0.0,0.0,0.0,0.0,-75,75
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,20,False,6703.869,9,9,7,2,2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8217936032309802,0.8977238634481693,0,0
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,28,False,7393.541,32,24,15,9,17,0.625,0.46875,0.5357142857142857,0.757728463008308,0.8590084835631723,-8,8
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,29,False,7320.98,22,15,13,2,9,0.8666666666666667,0.5909090909090909,0.7027027027027029,0.8961968406439487,0.9404712429868111,-7,7
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,130,False,7365.128,130,21,2,19,128,0.09523809523809523,0.015384615384615385,0.026490066225165563,0.6899091919940696,0.8024099550185507,-109,109
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,3,False,7571.989,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,crop_n_layers_1,crop_n_layers,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,1,0.7,32,False,7449.542,24,30,24,6,0,0.8,1.0,0.888888888888889,0.9125244822565529,0.9499121153807213,6,6
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,24,False,1724.66,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,28,False,1805.331,28,14,6,8,22,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7128761269716368,0.8273001160975072,-14,14
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,75,False,1559.959,76,73,70,3,6,0.958904109589041,0.9210526315789473,0.9395973154362416,0.8988420766128888,0.9452414347742149,-3,3
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,17,False,1673.77,16,1,0,1,16,0.0,0.0,0.0,0.0,0.0,-15,15
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,26,False,1584.937,23,3,0,3,23,0.0,0.0,0.0,0.0,0.0,-20,20
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,17,False,1560.669,12,15,8,7,4,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.7559766333830155,0.8575551510026691,3,3
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,72,False,1880.531,136,63,6,57,130,0.09523809523809523,0.04411764705882353,0.06030150753768844,0.6979595710271228,0.8164295203584201,-73,73
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,30,False,1839.841,27,28,26,2,1,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9106210671854397,0.949909312479525,1,1
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,18,False,1630.95,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8459485344999537,0.9135994063096167,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,39,False,1656.654,35,23,7,16,28,0.30434782608695654,0.2,0.24137931034482762,0.6774720174498532,0.8038430934035156,-12,12
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,27,False,1555.312,18,10,4,6,14,0.4,0.2222222222222222,0.2857142857142857,0.9267374815932843,0.9618369297797085,-8,8
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,51,False,1671.075,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,29,False,1736.585,26,28,23,5,3,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.880103484245194,0.9331373406430324,2,2
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,69,False,1552.573,84,8,0,8,84,0.0,0.0,0.0,0.0,0.0,-76,76
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,13,False,1374.568,9,9,6,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8359213207881829,0.9063787421642822,0,0
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,22,False,1986.457,32,22,13,9,19,0.5909090909090909,0.40625,0.4814814814814815,0.7561140911847843,0.8597340924360517,-10,10
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,21,False,1791.782,22,15,10,5,12,0.6666666666666666,0.45454545454545453,0.5405405405405405,0.9300555141652149,0.9635969362663923,-7,7
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,117,False,1536.258,130,15,0,15,130,0.0,0.0,0.0,0.0,0.0,-115,115
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,2,False,2215.622,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,box_nms_thresh_0.5,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.5,26,False,1837.317,24,26,23,3,1,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.9269554840960277,0.9598426396960273,2,2
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,31,False,1699.743,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,29,False,1763.166,28,14,6,8,22,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7128761269716368,0.8273001160975072,-14,14
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,81,False,1490.97,76,75,70,5,6,0.9333333333333333,0.9210526315789473,0.9271523178807947,0.8988420766128888,0.9452414347742149,-1,1
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,20,False,1631.127,16,1,0,1,16,0.0,0.0,0.0,0.0,0.0,-15,15
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,36,False,1559.337,23,4,0,4,23,0.0,0.0,0.0,0.0,0.0,-19,19
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,24,False,1547.37,12,10,4,6,8,0.4,0.3333333333333333,0.3636363636363636,0.8319024112450267,0.9062290318197201,-2,2
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,88,False,1886.173,136,71,6,65,130,0.08450704225352113,0.04411764705882353,0.057971014492753624,0.6979595710271228,0.8164295203584201,-65,65
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,32,False,1822.478,27,29,26,3,1,0.896551724137931,0.9629629629629629,0.9285714285714286,0.9106210671854397,0.949909312479525,2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,20,False,1571.332,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8459485344999537,0.9135994063096167,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,47,False,1687.818,35,23,7,16,28,0.30434782608695654,0.2,0.24137931034482762,0.6774720174498532,0.8038430934035156,-12,12
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,37,False,1566.097,18,10,4,6,14,0.4,0.2222222222222222,0.2857142857142857,0.9267374815932843,0.9618369297797085,-8,8
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,80,False,1680.206,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,36,False,1768.021,26,30,23,7,3,0.7666666666666667,0.8846153846153846,0.8214285714285715,0.880103484245194,0.9331373406430324,4,4
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,84,False,1546.177,84,8,0,8,84,0.0,0.0,0.0,0.0,0.0,-76,76
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,20,False,1356.408,9,9,6,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8359213207881829,0.9063787421642822,0,0
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,28,False,2176.609,32,22,13,9,19,0.5909090909090909,0.40625,0.4814814814814815,0.7561140911847843,0.8597340924360517,-10,10
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,box_nms_thresh_0.9,box_nms_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.9,15,0,0.9,24,False,1782.156,22,14,10,4,12,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.9300555141652149,0.9635969362663923,-8,8
